date,event_id,teams,market_key,player_name,player_id,sportsbook,odds_raw,odds_decimal,implied_prob,b,mu_raw_from_source,mu_after_all_multipliers,mu_after_rounding_or_bucketing,rounding_function_line,mult_opp_sog,mult_opp_g,mult_goalie,mult_itt,mult_b2b,source_columns,source_prob_column,ProbSource,input_file,missing_fields,fallback_value,fallback_reason,mu_quantized_flag,distribution_name,threshold_definition,p_model_computed,p_model_used_in_ev,p_model_diff,mu_1d_flag,ev_roi,ev_percent,kelly_full,kelly_1_10,kelly_1_4
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Eeli Tolvanen,,PlayNow,3.25,3.25,0.3076923076923077,2.25,0.03070951019679101,0.0293,0.0293,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.028874916763365288,0.0289,2.5083236634710487e-05,False,-0.906075,-90.6075,-0.4027,-0.04027,-0.100675
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,MacKenzie Weegar,,PlayNow,7.5,7.5,0.13333333333333333,6.5,0.008705707369911284,0.0091,0.0091,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.009058720309956914,0.0091,4.1279690043086875e-05,False,-0.93175,-93.175,-0.14334615384615385,-0.014334615384615385,-0.03583653846153846
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Matt Coronato,,PlayNow,3.15,3.15,0.31746031746031744,2.15,0.012628059042069116,0.0132,0.0132,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.013113262066349773,0.0132,8.67379336502265e-05,False,-0.95842,-95.842,-0.44577674418604657,-0.04457767441860466,-0.11144418604651164
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Kevin Bahl,,PlayNow,10.0,10.0,0.1,9.0,0.004400687241933176,0.0046,0.0046,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0045894362040277414,0.0046,1.0563795972258483e-05,False,-0.954,-95.39999999999999,-0.106,-0.0106,-0.0265
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Jonathan Huberdeau,,PlayNow,3.4,3.4,0.29411764705882354,2.4,0.026691124793464267,0.0279,0.0279,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.027514389499969094,0.0275,-1.4389499969093972e-05,False,-0.9065,-90.64999999999999,-0.3777083333333333,-0.03777083333333334,-0.09442708333333333
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Rasmus Andersson,,PlayNow,6.0,6.0,0.16666666666666666,5.0,0.015689406688631325,0.0164,0.0164,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.016266252153047667,0.0163,3.374784695233182e-05,False,-0.9022,-90.22,-0.18044,-0.018044,-0.04511
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Nazem Kadri,,PlayNow,2.5,2.5,0.4,1.5,0.023342775805036853,0.0244,0.0244,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.024104726433549772,0.0241,-4.726433549772507e-06,False,-0.93975,-93.975,-0.6265,-0.06265,-0.156625
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Ryker Evans,,PlayNow,9.5,9.5,0.10526315789473684,8.5,0.002725075990158929,0.0026,0.0026,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0025966229274302366,0.0026,3.377072569763287e-06,False,-0.9753000000000001,-97.53,-0.11474117647058824,-0.011474117647058824,-0.02868529411764706
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Berkly Catton,,PlayNow,6.0,6.0,0.16666666666666666,5.0,0.015616781635910786,0.0149,0.0149,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.014789544277253097,0.0148,1.0455722746903484e-05,False,-0.9112,-91.12,-0.18224,-0.018224,-0.04556
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Justin Kirkland,,PlayNow,8.5,8.5,0.11764705882352941,7.5,0.008992708711776492,0.0094,0.0094,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.009355958105965234,0.0093,-5.59581059652349e-05,False,-0.92095,-92.095,-0.12279333333333334,-0.012279333333333335,-0.030698333333333334
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Joel Farabee,,PlayNow,3.5,3.5,0.2857142857142857,2.5,0.019516091246834087,0.0204,0.0204,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0201933277571279,0.0202,6.672242872100137e-06,False,-0.9293,-92.93,-0.37172,-0.037172000000000004,-0.09293
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Hunter Brzustewicz,,PlayNow,10.0,10.0,0.1,9.0,0.0027743463046970025,0.0029,0.0029,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0028957990618880824,0.0029,4.200938111917352e-06,False,-0.971,-97.1,-0.10788888888888888,-0.01078888888888889,-0.02697222222222222
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Yegor Sharangovich,,PlayNow,3.25,3.25,0.3076923076923077,2.25,0.026595457679509195,0.0278,0.0278,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.027417136076328896,0.0274,-1.7136076328895522e-05,False,-0.91095,-91.095,-0.4048666666666667,-0.04048666666666667,-0.10121666666666668
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Ryan Winterton,,PlayNow,9.0,9.0,0.1111111111111111,8.0,0.018865910701100278,0.018,0.018,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.017838967641699233,0.0178,-3.896764169923281e-05,False,-0.8398,-83.98,-0.104975,-0.0104975,-0.02624375
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Jamie Oleksiak,,PlayNow,14.0,14.0,0.07142857142857142,13.0,0.007546364280440111,0.0072,0.0072,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.007174142096186609,0.0072,2.5857903813391106e-05,False,-0.8992,-89.92,-0.06916923076923077,-0.0069169230769230775,-0.017292307692307694
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Connor Zary,,PlayNow,5.5,5.5,0.18181818181818182,4.5,0.016454743600271878,0.0172,0.0172,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.017052924440454476,0.017,-5.292444045447431e-05,False,-0.9065,-90.64999999999999,-0.20144444444444443,-0.020144444444444444,-0.050361111111111106
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Mikael Backlund,,PlayNow,3.15,3.15,0.31746031746031744,2.15,0.038936515379713106,0.0407,0.0407,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.03988287811658631,0.0399,1.7121883413691308e-05,False,-0.874315,-87.4315,-0.4066581395348837,-0.040665813953488374,-0.10166453488372093
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Morgan Frost,,PlayNow,4.0,4.0,0.25,3.0,0.022768773121306436,0.0238,0.0238,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.023519013573123138,0.0235,-1.9013573123137506e-05,False,-0.906,-90.60000000000001,-0.302,-0.0302,-0.0755
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Yan Kuznetsov,,PlayNow,10.0,10.0,0.1,9.0,0.0036353503302926243,0.0038,0.0038,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0037927891366518196,0.0038,7.210863348180389e-06,False,-0.962,-96.2,-0.10688888888888888,-0.010688888888888888,-0.02672222222222222
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Blake Coleman,,PlayNow,3.65,3.65,0.273972602739726,2.65,0.029656805326071407,0.031,0.031,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.030524426923974057,0.0305,-2.442692397405799e-05,False,-0.888675,-88.86749999999999,-0.3353490566037736,-0.03353490566037736,-0.0838372641509434
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Ben Meyers,,PlayNow,8.0,8.0,0.125,7.0,0.018656289471088053,0.0178,0.0178,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.01764251579069731,0.0176,-4.2515790697309624e-05,False,-0.8592,-85.92,-0.12274285714285714,-0.012274285714285715,-0.030685714285714285
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Jared McCann,,PlayNow,3.65,3.65,0.273972602739726,2.65,0.029032540356693205,0.0277,0.0277,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.02731987292686011,0.0273,-1.9872926860110135e-05,False,-0.900355,-90.0355,-0.3397566037735849,-0.03397566037735849,-0.08493915094339623
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Jacob Melanson,,PlayNow,10.0,10.0,0.1,9.0,0.011633978265678505,0.0111,0.0111,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.011038622307372292,0.011,-3.862230737229286e-05,False,-0.89,-89.0,-0.09888888888888889,-0.00988888888888889,-0.024722222222222222
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Ryan Lindgren,,PlayNow,18.0,18.0,0.05555555555555555,17.0,0.005659773210330084,0.0054,0.0054,"2_Projections/single_game_probs.py:round(..., 4)",0.994,1.031,0.931,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.005385446208608813,0.0054,1.455379139118744e-05,False,-0.9028,-90.28,-0.053105882352941176,-0.005310588235294118,-0.013276470588235294
2026-01-06,seattle-kraken-at-calgary-flames,seattle-kraken-at-calgary-flames,Player 1+ Goals,Brayden Pachal,,PlayNow,11.0,11.0,0.09090909090909091,10.0,0.003826684558202762,0.004,0.004,"2_Projections/single_game_probs.py:round(..., 4)",1.016,1.034,0.995,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.003992010656008516,0.004,7.989343991484515e-06,False,-0.956,-95.6,-0.09559999999999999,-0.009559999999999999,-0.023899999999999998
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Matt Boldy,,PlayNow,2.25,2.25,0.4444444444444444,1.25,0.0350771395547515,0.0349,0.0349,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0342980183726197,0.0343,1.9816273802986117e-06,False,-0.922825,-92.2825,-0.73826,-0.073826,-0.184565
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Ryan Hartman,,PlayNow,4.75,4.75,0.21052631578947367,3.75,0.020503542891602597,0.0204,0.0204,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0201933277571279,0.0202,6.672242872100137e-06,False,-0.90405,-90.405,-0.24108000000000002,-0.024108000000000004,-0.060270000000000004
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Kirill Kaprizov,,PlayNow,2.1,2.1,0.47619047619047616,1.1,0.05738981858384844,0.0571,0.0571,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.055500385317600376,0.0555,-3.8531760037513463e-07,False,-0.88345,-88.345,-0.8031363636363635,-0.08031363636363636,-0.20078409090909088
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Joel Eriksson Ek,,PlayNow,3.4,3.4,0.29411764705882354,2.4,0.04321825217347606,0.043,0.043,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.04208860993296937,0.042,-8.860993296936487e-05,False,-0.8572,-85.72,-0.3571666666666667,-0.03571666666666667,-0.08929166666666667
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Mats Zuccarello,,PlayNow,4.5,4.5,0.2222222222222222,3.5,0.022614201718679332,0.0225,0.0225,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.022248762806663658,0.0222,-4.8762806663656816e-05,False,-0.9001,-90.01,-0.25717142857142855,-0.025717142857142855,-0.06429285714285714
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Nico Sturm,,PlayNow,10.0,10.0,0.1,9.0,0.02502638323533846,0.0249,0.0249,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.02459255210375233,0.0246,7.447896247670532e-06,False,-0.754,-75.4,-0.08377777777777778,-0.008377777777777779,-0.020944444444444446
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Jared Spurgeon,,PlayNow,9.5,9.5,0.10526315789473684,8.5,0.006734006734006735,0.0067,0.0067,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.006677605043316048,0.0066,-7.760504331604835e-05,False,-0.9373,-93.73,-0.11027058823529412,-0.011027058823529412,-0.02756764705882353
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Yakov Trenin,,PlayNow,9.5,9.5,0.10526315789473684,8.5,0.01095532438816021,0.0109,0.0109,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.01084081025128747,0.0108,-4.081025128746876e-05,False,-0.8974,-89.74,-0.10557647058823529,-0.01055764705882353,-0.02639411764705882
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Vinnie Hinostroza,,PlayNow,11.0,11.0,0.09090909090909091,10.0,0.004321825217347606,0.0043,0.0043,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.004290768236933862,0.0043,9.231763066138224e-06,False,-0.9527,-95.27,-0.09527,-0.009527,-0.0238175
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Quinn Hughes,,PlayNow,5.5,5.5,0.18181818181818182,4.5,0.012864968088848688,0.0128,0.0128,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.012718428409709492,0.0127,-1.8428409709492916e-05,False,-0.93015,-93.015,-0.2067,-0.02067,-0.051675
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Marcus Johansson,,PlayNow,4.75,4.75,0.21052631578947367,3.75,0.010854816824966081,0.0108,0.0108,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.010741889386351788,0.0107,-4.188938635178892e-05,False,-0.949175,-94.9175,-0.25311333333333336,-0.02531133333333334,-0.06327833333333334
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Jake Middleton,,PlayNow,18.0,18.0,0.05555555555555555,17.0,0.007035529423589126,0.007,0.007,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.0069755570667648925,0.0069,-7.555706676489263e-05,False,-0.8758,-87.58,-0.05151764705882353,-0.005151764705882353,-0.012879411764705882
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Jonas Brodin,,PlayNow,16.0,16.0,0.0625,15.0,0.004321825217347606,0.0043,0.0043,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.004290768236933862,0.0042,-9.076823693386204e-05,False,-0.9328,-93.28,-0.06218666666666666,-0.006218666666666667,-0.015546666666666665
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Marcus Foligno,,PlayNow,8.5,8.5,0.11764705882352941,7.5,0.015478164731896078,0.0154,0.0154,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.015282026374330182,0.0153,1.7973625669817292e-05,False,-0.86995,-86.995,-0.11599333333333334,-0.011599333333333335,-0.028998333333333334
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Vladimir Tarasenko,,PlayNow,4.5,4.5,0.2222222222222222,3.5,0.022312679029096942,0.0222,0.0222,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.021955393432299686,0.0219,-5.5393432299686435e-05,False,-0.90145,-90.145,-0.2575571428571429,-0.025755714285714288,-0.06438928571428572
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Zach Bogosian,,PlayNow,18.0,18.0,0.05555555555555555,17.0,0.004221317654153475,0.0042,0.0042,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.004191192335045502,0.0042,8.807664954498147e-06,False,-0.9244,-92.44,-0.0543764705882353,-0.00543764705882353,-0.013594117647058824
2026-01-06,minnesota-wild-at-los-angeles-kings,minnesota-wild-at-los-angeles-kings,Player 1+ Goals,Brock Faber,,PlayNow,7.0,7.0,0.14285714285714285,6.0,0.01065380169857782,0.0106,0.0106,"2_Projections/single_game_probs.py:round(..., 4)",1.005,0.99,1.0,1.0,1.0,"['mu_adj_G', 'p_G_1plus']",p_G_1plus,Raw,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 1),0.010544017977747844,0.0106,5.5982022252156274e-05,False,-0.9258,-92.58,-0.1543,-0.01543,-0.038575
2026-01-06,anaheim-ducks-at-washington-capitals,anaheim-ducks-at-washington-capitals,Jackson LaCombe Total Assists 0.5,Jackson LaCombe,,PlayNow,1.5,1.5,0.6666666666666666,0.5,0.02998130294232443,0.0301,0.0301,"2_Projections/single_game_probs.py:round(..., 4)",0.999,1.009,0.996,1.0,1.0,"['mu_adj_A', 'p_A_1plus_calibrated']",p_A_1plus_calibrated,Calibrated,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 0.5),0.9703484938472192,0.8696,-0.10074849384721918,False,0.3044,30.44,0.6088,0.060880000000000004,0.1522
2026-01-06,anaheim-ducks-at-washington-capitals,anaheim-ducks-at-washington-capitals,Jackson LaCombe Total Assists 0.5,Jackson LaCombe,,PlayNow,2.4,2.4,0.4166666666666667,1.4,0.02998130294232443,0.0301,0.0301,"2_Projections/single_game_probs.py:round(..., 4)",0.999,1.009,0.996,1.0,1.0,"['mu_adj_A', 'p_A_1plus_calibrated']",p_A_1plus_calibrated,Calibrated,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 0.5),0.029651506152780782,0.1304,0.1007484938472192,False,-0.6870400000000001,-68.70400000000001,-0.49074285714285726,-0.04907428571428573,-0.12268571428571431
2026-01-06,anaheim-ducks-at-washington-capitals,anaheim-ducks-at-washington-capitals,Chris Kreider Total Assists 0.5,Chris Kreider,,PlayNow,3.65,3.65,0.273972602739726,2.65,0.00996056576156958,0.01,0.01,"2_Projections/single_game_probs.py:round(..., 4)",0.999,1.009,0.996,1.0,1.0,"['mu_adj_A', 'p_A_1plus_calibrated']",p_A_1plus_calibrated,Calibrated,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 0.5),0.009950166250832004,0.1304,0.12044983374916798,False,-0.5240400000000001,-52.404,-0.19775094339622645,-0.019775094339622646,-0.04943773584905661
2026-01-06,anaheim-ducks-at-washington-capitals,anaheim-ducks-at-washington-capitals,Chris Kreider Total Assists 0.5,Chris Kreider,,PlayNow,1.25,1.25,0.8,0.25,0.00996056576156958,0.01,0.01,"2_Projections/single_game_probs.py:round(..., 4)",0.999,1.009,0.996,1.0,1.0,"['mu_adj_A', 'p_A_1plus_calibrated']",p_A_1plus_calibrated,Calibrated,2_Projections\SingleGamePropProbabilities.csv,[],1.0,None,True,Poisson,P(X >= 0.5),0.990049833749168,0.8696,-0.12044983374916796,False,0.08699999999999997,8.699999999999996,0.34799999999999986,0.03479999999999999,0.08699999999999997
